PrimaryKey,RunID,StockID,Age,TimeStep,Cohort,MatureCohort,StartCohort,WorkingCohort,MidCohort,Shelton.TimeStep,Year.run,Season.run,Year.Season.run,Species,StockVersion,ProductionRegionNumber,ManagementUnitNumber,StockName,StockLongName
3409221,31,18,2,4,2671.045711,0,3999.683795,2968.965281,2671.045711,3,1991,.Fall,1991.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409223,31,18,3,2,1539.718471,0.07391,1683.387836,1586.256358,1539.792381,1,1991,.Spr,1991.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409224,31,18,3,3,873.749833,291.674159,1539.718471,1408.380485,1165.423992,2,1991,.Sum,1991.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409225,31,18,3,4,1403.172121,0,2188.813772,1777.754546,1403.172121,3,1991,.Fall,1991.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409227,31,18,4,2,851.744412,0,911.315481,878.052465,851.744412,1,1991,.Spr,1991.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409228,31,18,4,3,26.135047,761.349786,851.744412,805.49469,787.484833,2,1991,.Sum,1991.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409229,31,18,4,4,261.632031,0,873.749833,767.064978,261.632031,3,1991,.Fall,1991.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409231,31,18,5,2,54.142318,0,55.101077,54.142318,54.142318,1,1991,.Spr,1991.Spr,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409232,31,18,5,3,0,52.734618,54.142318,52.734618,52.734618,2,1991,.Sum,1991.Sum,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409233,31,18,5,4,22.498965,0,26.135047,24.577398,22.498965,3,1991,.Fall,1991.Fall,CHINOOK,5,3,10,M-Stil FF,Marked Stillaguamish Fall Fing
3409235,31,19,2,2,39858.65404,0,43580.91728,40024.71443,39858.65404,1,1991,.Spr,1991.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409236,31,19,2,3,33752.27473,599.82196,39858.65404,35079.60142,34352.09669,2,1991,.Sum,1991.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409237,31,19,2,4,41762.72542,0,60702.31848,45059.33101,41762.72542,3,1991,.Fall,1991.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409239,31,19,3,2,19832.5741,0,21933.47311,20667.91171,19832.5741,1,1991,.Spr,1991.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409240,31,19,3,3,7970.792527,2720.508445,19832.5741,18140.85553,10691.30097,2,1991,.Sum,1991.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409241,31,19,3,4,17873.22176,0,33752.27473,27413.59754,17873.22176,3,1991,.Fall,1991.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409243,31,19,4,2,2429.525156,0,3364.728603,3241.916009,2429.525156,1,1991,.Spr,1991.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409244,31,19,4,3,70.575741,1886.545271,2429.525156,2297.60194,1957.121012,2,1991,.Sum,1991.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409245,31,19,4,4,5005.492734,0,7970.792527,6997.55876,5005.492734,3,1991,.Fall,1991.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409247,31,19,5,2,355.085036,0,408.620281,401.510288,355.085036,1,1991,.Spr,1991.Spr,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409248,31,19,5,3,0,345.852825,355.085036,345.852825,345.852825,2,1991,.Sum,1991.Sum,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409249,31,19,5,4,65.66722,0,70.575741,66.369427,65.66722,3,1991,.Fall,1991.Fall,CHINOOK,5,3,13,U-Tula FF,UnMarked Tulalip Fall Fing
3409251,31,20,2,2,1232.741917,0,1347.863464,1237.877806,1232.741917,1,1991,.Spr,1991.Spr,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409252,31,20,2,3,1043.884819,18.551195,1232.741917,1084.936161,1062.436014,2,1991,.Sum,1991.Sum,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409253,31,20,2,4,1291.630724,0,1877.391353,1393.587602,1291.630724,3,1991,.Fall,1991.Fall,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409255,31,20,3,2,613.3786,0,678.35486,639.213785,613.3786,1,1991,.Spr,1991.Spr,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409256,31,20,3,3,246.519364,84.139439,613.3786,561.057405,330.658804,2,1991,.Sum,1991.Sum,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409257,31,20,3,4,552.780072,0,1043.884819,847.84325,552.780072,3,1991,.Fall,1991.Fall,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409259,31,20,4,2,75.139953,0,104.063771,100.265444,75.139953,1,1991,.Spr,1991.Spr,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409260,31,20,4,3,2.182755,58.346761,75.139953,71.059854,60.529516,2,1991,.Sum,1991.Sum,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409261,31,20,4,4,154.809059,0,246.519364,216.41935,154.809059,3,1991,.Fall,1991.Fall,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409263,31,20,5,2,10.982011,0,12.637741,12.417844,10.982011,1,1991,.Spr,1991.Spr,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409264,31,20,5,3,0,10.696479,10.982011,10.696479,10.696479,2,1991,.Sum,1991.Sum,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409265,31,20,5,4,2.030945,0,2.182755,2.052663,2.030945,3,1991,.Fall,1991.Fall,CHINOOK,5,3,14,M-Tula FF,Marked Tulalip Fall Fing
3409267,31,21,2,2,67961.28673,0,74219.84437,68163.50507,67961.28673,1,1991,.Spr,1991.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409268,31,21,2,3,56762.43398,2284.219801,67961.28673,59812.72845,59046.65378,2,1991,.Sum,1991.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409269,31,21,2,4,73699.53162,0,100447.2577,74561.9994,73699.53162,3,1991,.Fall,1991.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409271,31,21,3,2,41516.34807,0,45387.1844,42768.34386,41516.34807,1,1991,.Spr,1991.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409272,31,21,3,3,19611.8127,11554.90461,41516.34807,37975.00358,31166.71731,2,1991,.Sum,1991.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409273,31,21,3,4,44621.37265,0,56762.43398,46102.44888,44621.37265,3,1991,.Fall,1991.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409275,31,21,4,2,22522.28254,0,25527.17242,24595.43063,22522.28254,1,1991,.Spr,1991.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409276,31,21,4,3,699.539885,17766.74714,22522.28254,21299.3226,18466.28702,2,1991,.Sum,1991.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409277,31,21,4,4,12193.69363,0,19611.8127,17217.21037,12193.69363,3,1991,.Fall,1991.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409279,31,21,5,2,2355.35015,0,3715.614551,3650.962858,2355.35015,1,1991,.Spr,1991.Spr,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409280,31,21,5,3,0,2294.111046,2355.35015,2294.111046,2294.111046,2,1991,.Sum,1991.Sum,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409281,31,21,5,4,563.45248,0,699.539885,657.847308,563.45248,3,1991,.Fall,1991.Fall,CHINOOK,5,4,1,U-MidPSFF,UnMarked Mid PS Fall Fing
3409283,31,22,2,2,2521.469036,0,2753.671221,2528.971649,2521.469036,1,1991,.Spr,1991.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409284,31,22,2,3,2105.974247,84.748094,2521.469036,2219.144898,2190.722341,2,1991,.Sum,1991.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409285,31,22,2,4,2734.366812,0,3726.748892,2766.365702,2734.366812,3,1991,.Fall,1991.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409287,31,22,3,2,1540.320838,0,1683.934863,1586.771822,1540.320838,1,1991,.Spr,1991.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409288,31,22,3,3,727.628637,428.704864,1540.320838,1408.931471,1156.333501,2,1991,.Sum,1991.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409289,31,22,3,4,1655.522061,0,2105.974247,1710.472284,1655.522061,3,1991,.Fall,1991.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409291,31,22,4,2,992.054491,0,1124.412945,1083.371873,992.054491,1,1991,.Spr,1991.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409292,31,22,4,3,30.813115,782.584148,992.054491,938.185932,813.397263,2,1991,.Sum,1991.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409293,31,22,4,4,452.404926,0,727.628637,638.785181,452.404926,3,1991,.Fall,1991.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409295,31,22,5,2,53.276878,0,84.045399,82.583009,53.276878,1,1991,.Spr,1991.Spr,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409296,31,22,5,3,0,51.891679,53.276878,51.891679,51.891679,2,1991,.Sum,1991.Sum,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409297,31,22,5,4,24.818779,0,30.813115,28.976653,24.818779,3,1991,.Fall,1991.Fall,CHINOOK,5,4,2,M-MidPSFF,Marked Mid PS Fall Fing
3409299,31,23,2,2,13520.5728,0,14786.96339,13580.34717,13520.5728,1,1991,.Spr,1991.Spr,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409300,31,23,2,3,10867.40563,983.390951,13520.5728,11899.45612,11850.79658,2,1991,.Sum,1991.Sum,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409301,31,23,2,4,14551.27656,0,20152.54424,14959.23359,14551.27656,3,1991,.Fall,1991.Fall,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409303,31,23,3,2,7687.039846,0,8231.914067,7756.932626,7687.039846,1,1991,.Spr,1991.Spr,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409304,31,23,3,3,5532.065708,764.454183,7687.039846,7031.335347,6296.519891,2,1991,.Sum,1991.Sum,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409305,31,23,3,4,8660.238483,0,10867.40563,8826.506849,8660.238483,3,1991,.Fall,1991.Fall,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409307,31,23,4,2,310.044544,0,347.471456,334.788748,310.044544,1,1991,.Spr,1991.Spr,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409308,31,23,4,3,50.784406,226.240082,310.044544,293.209125,277.024489,2,1991,.Sum,1991.Sum,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409309,31,23,4,4,4239.888926,0,5532.065708,4856.600485,4239.888926,3,1991,.Fall,1991.Fall,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409311,31,23,5,2,7.951832,0,8.570336,8.421212,7.951832,1,1991,.Spr,1991.Spr,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409312,31,23,5,3,0,6.806526,7.951832,7.745084,6.806526,2,1991,.Sum,1991.Sum,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409313,31,23,5,4,28.315163,0,50.784406,47.757656,28.315163,3,1991,.Fall,1991.Fall,CHINOOK,5,4,5,U-UWAc FF,UnMarked UW Accelerated
3409315,31,24,2,2,42.099361,0,46.042554,42.285482,42.099361,1,1991,.Spr,1991.Spr,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409316,31,24,2,3,33.838125,3.06201,42.099361,37.051648,36.900135,2,1991,.Sum,1991.Sum,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409317,31,24,2,4,45.30869,0,62.749504,46.578957,45.30869,3,1991,.Fall,1991.Fall,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409319,31,24,3,2,23.935337,0,25.631926,24.152964,23.935337,1,1991,.Spr,1991.Spr,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409320,31,24,3,3,17.225338,2.380301,23.935337,21.893653,19.605639,2,1991,.Sum,1991.Sum,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409321,31,24,3,4,26.965611,0,33.838125,27.483325,26.965611,3,1991,.Fall,1991.Fall,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409323,31,24,4,2,2.398787,0,2.688356,2.590231,2.398787,1,1991,.Spr,1991.Spr,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409324,31,24,4,3,0.392914,1.7504,2.398787,2.268533,2.143314,2,1991,.Sum,1991.Sum,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409325,31,24,4,4,13.201853,0,17.225338,15.122124,13.201853,3,1991,.Fall,1991.Fall,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409327,31,24,5,2,0.071088,0,0.076617,0.075284,0.071088,1,1991,.Spr,1991.Spr,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409328,31,24,5,3,0,0.060849,0.071088,0.06924,0.060849,2,1991,.Sum,1991.Sum,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409329,31,24,5,4,0.219072,0,0.392914,0.369497,0.219072,3,1991,.Fall,1991.Fall,CHINOOK,5,4,6,M-UWAc FF,Marked UW Accelerated
3409331,31,25,2,2,48920.35591,0,53384.92003,49028.71056,48920.35591,1,1991,.Spr,1991.Spr,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409332,31,25,2,3,38724.97727,4143.96962,48920.35591,43054.80523,42868.94689,2,1991,.Sum,1991.Sum,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409333,31,25,2,4,52916.35247,0,72368.6382,53719.24013,52916.35247,3,1991,.Fall,1991.Fall,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409335,31,25,3,2,28026.14001,0,30682.45058,28912.07318,28026.14001,1,1991,.Spr,1991.Spr,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409336,31,25,3,3,12444.77819,10978.08533,28026.14001,25635.51027,23422.86352,2,1991,.Sum,1991.Sum,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409337,31,25,3,4,30379.71866,0,38724.97727,31452.42654,30379.71866,3,1991,.Fall,1991.Fall,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409339,31,25,4,2,6756.054733,0,7971.32568,7680.372293,6756.054733,1,1991,.Spr,1991.Spr,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409340,31,25,4,3,117.072137,5310.975735,6756.054733,6389.200961,5428.047872,2,1991,.Sum,1991.Sum,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409341,31,25,4,4,7380.700862,0,12444.77819,10925.27078,7380.700862,3,1991,.Fall,1991.Fall,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409343,31,25,5,2,7475.39791,0,7607.773163,7475.39791,7475.39791,1,1991,.Spr,1991.Spr,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409344,31,25,5,3,0,7281.037565,7475.39791,7281.037565,7281.037565,2,1991,.Sum,1991.Sum,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409345,31,25,5,4,110.084121,0,117.072137,110.094637,110.084121,3,1991,.Fall,1991.Fall,CHINOOK,5,4,9,U-SPSd FF,UnMarked South Puget Sound Fall Fing
3409347,31,26,2,2,1513.000698,0,1651.080001,1516.351873,1513.000698,1,1991,.Spr,1991.Spr,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409348,31,26,2,3,1197.679709,128.164009,1513.000698,1331.591914,1325.843718,2,1991,.Sum,1991.Sum,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409349,31,26,2,4,1636.588221,0,2238.205305,1661.419798,1636.588221,3,1991,.Fall,1991.Fall,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409351,31,26,3,2,866.787835,0,948.94177,894.18783,866.787835,1,1991,.Spr,1991.Spr,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409352,31,26,3,3,384.890047,339.528412,866.787835,792.850833,724.418459,2,1991,.Sum,1991.Sum,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409353,31,26,3,4,939.578928,0,1197.679709,972.75546,939.578928,3,1991,.Fall,1991.Fall,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409355,31,26,4,2,208.950146,0,246.535846,237.537287,208.950146,1,1991,.Spr,1991.Spr,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409356,31,26,4,3,3.620788,164.256982,208.950146,197.604153,167.877769,2,1991,.Sum,1991.Sum,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409357,31,26,4,4,228.269099,0,384.890047,337.894972,228.269099,3,1991,.Fall,1991.Fall,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409359,31,26,5,2,231.197874,0,235.291954,231.197874,231.197874,1,1991,.Spr,1991.Spr,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409360,31,26,5,3,0,225.186729,231.197874,225.186729,225.186729,2,1991,.Sum,1991.Sum,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409361,31,26,5,4,3.404664,0,3.620788,3.404989,3.404664,3,1991,.Fall,1991.Fall,CHINOOK,5,4,10,M-SPSd FF,Marked South Puget Sound Fall Fing
3409363,31,27,2,2,51178.46757,0,55942.7662,51377.83647,51178.46757,1,1991,.Spr,1991.Spr,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409364,31,27,2,3,41539.79253,3368.528232,51178.46757,45042.16931,44908.32076,2,1991,.Sum,1991.Sum,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409365,31,27,2,4,55941.98388,0,75364.09295,55942.7662,55941.98388,3,1991,.Fall,1991.Fall,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409367,31,27,3,2,29230.67068,0,31270.39888,29466.09687,29230.67068,1,1991,.Spr,1991.Spr,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409368,31,27,3,3,21384.89623,2862.997282,29230.67068,26737.29447,24247.89351,2,1991,.Sum,1991.Sum,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409369,31,27,3,4,33174.47221,0,41539.79253,33738.61949,33174.47221,3,1991,.Fall,1991.Fall,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409371,31,27,4,2,2098.591509,0,2330.508312,2245.444759,2098.591509,1,1991,.Spr,1991.Spr,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409372,31,27,4,3,298.542031,1591.825929,2098.591509,1984.63799,1890.36796,2,1991,.Sum,1991.Sum,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409373,31,27,4,4,16594.85359,0,21384.89623,18773.8004,16594.85359,3,1991,.Fall,1991.Fall,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409375,31,27,5,2,820.966018,0,883.740322,868.363241,820.966018,1,1991,.Spr,1991.Spr,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409376,31,27,5,3,0,646.374846,820.966018,799.620902,646.374846,2,1991,.Sum,1991.Sum,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409377,31,27,5,4,168.1329,0,298.542031,280.748926,168.1329,3,1991,.Fall,1991.Fall,CHINOOK,5,4,13,U-SPS Fyr,UnMarked South Puget Sound Fall Year
3409379,31,28,2,2,6972.476914,0,7621.557743,6999.638632,6972.476914,1,1991,.Spr,1991.Spr,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409380,31,28,2,3,5659.318424,458.923185,6972.476914,6136.476932,6118.241609,2,1991,.Sum,1991.Sum,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409381,31,28,2,4,7621.451162,0,10267.48989,7621.557743,7621.451162,3,1991,.Fall,1991.Fall,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409383,31,28,3,2,3982.342305,0,4260.231786,4014.416412,3982.342305,1,1991,.Spr,1991.Spr,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409384,31,28,3,3,2913.445875,390.050414,3982.342305,3642.648507,3303.496289,2,1991,.Sum,1991.Sum,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409385,31,28,3,4,4519.639852,0,5659.318424,4596.498424,4519.639852,3,1991,.Fall,1991.Fall,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409387,31,28,4,2,602.985156,0,669.621464,645.180281,602.985156,1,1991,.Spr,1991.Spr,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409388,31,28,4,3,85.779635,457.376961,602.985156,570.243062,543.156596,2,1991,.Sum,1991.Sum,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409389,31,28,4,4,2260.857721,0,2913.445875,2557.714134,2260.857721,3,1991,.Fall,1991.Fall,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409391,31,28,5,2,120.855003,0,130.096054,127.832383,120.855003,1,1991,.Spr,1991.Spr,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409392,31,28,5,3,0,95.15331,120.855003,117.712773,95.15331,2,1991,.Sum,1991.Sum,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409393,31,28,5,4,48.309375,0,85.779635,80.667169,48.309375,3,1991,.Fall,1991.Fall,CHINOOK,5,4,14,M-SPS Fyr,Marked South Puget Sound Fall Year
3409395,31,29,2,2,484.223958,1.955413,529.800661,486.568927,486.179372,1,1991,.Spr,1991.Spr,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409396,31,29,2,3,390.997732,29.144421,484.223958,426.165506,420.142153,2,1991,.Sum,1991.Sum,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409397,31,29,2,4,529.652106,0,713.728493,529.800661,529.652106,3,1991,.Fall,1991.Fall,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409399,31,29,3,2,272.78323,16.866292,314.955159,296.782246,289.649522,1,1991,.Spr,1991.Spr,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409400,31,29,3,3,182.958435,63.133709,272.78323,249.51482,246.092145,2,1991,.Sum,1991.Sum,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409401,31,29,3,4,315.33675,0,390.997732,317.568358,315.33675,3,1991,.Fall,1991.Fall,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409403,31,29,4,2,107.019514,28.46366,143.373296,138.140171,135.483174,1,1991,.Spr,1991.Spr,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409404,31,29,4,3,11.528699,87.968143,107.019514,101.208355,99.496843,2,1991,.Sum,1991.Sum,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409405,31,29,4,4,151.125166,0,182.958435,160.61921,151.125166,3,1991,.Fall,1991.Fall,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409407,31,29,5,2,24.522415,6.11517,31.180119,30.637585,30.637585,1,1991,.Spr,1991.Spr,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409408,31,29,5,3,0,23.884832,24.522415,23.884832,23.884832,2,1991,.Sum,1991.Sum,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409409,31,29,5,4,7.947625,0,11.528699,10.841589,7.947625,3,1991,.Fall,1991.Fall,CHINOOK,5,4,17,U-WhiteSp,UnMarked White River Spring Fing
3409411,31,31,2,2,8239.494267,0,9009.135948,8273.990455,8239.494267,1,1991,.Spr,1991.Spr,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409412,31,31,2,3,6716.211896,473.646288,8239.494267,7251.578904,7189.858184,2,1991,.Sum,1991.Sum,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409413,31,31,2,4,8951.804185,0,12189.78353,9048.476313,8951.804185,3,1991,.Fall,1991.Fall,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409415,31,31,3,2,4858.485111,0,5347.783059,5039.215976,4858.485111,1,1991,.Spr,1991.Spr,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409416,31,31,3,3,2151.901004,1778.813323,4858.485111,4444.056331,3930.714326,2,1991,.Sum,1991.Sum,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409417,31,31,3,4,5265.290547,0,6716.211896,5454.907302,5265.290547,3,1991,.Fall,1991.Fall,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409419,31,31,4,2,18586.58012,0,21592.5058,20804.37934,18586.58012,1,1991,.Spr,1991.Spr,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409420,31,31,4,3,730.902846,15430.57523,18586.58012,17577.32882,16161.47808,2,1991,.Sum,1991.Sum,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
3409421,31,31,4,4,1592.761138,0,2151.901004,1889.153891,1592.761138,3,1991,.Fall,1991.Fall,CHINOOK,5,5,1,U-HdCl FF,UnMarked Hood Canal Fall Fing
